sku_id,city_id,description,criticality,on_hand_qty,inventory_min,inventory_max,demand_monthly,forecast_source,shelf_life_days,order_cost_usd,holding_cost_usd,eoq_units,target_qty,max_allowed_qty,coverage_months,decision,recommended_qty,supplier_id,supplier_name,unit_price_usd,freight_cost_usd,lead_time_days,total_cost_usd,alternatives_evaluated,confidence,stockout_cost_usd,net_benefit_usd,needs_review,reason
B2B-126DED1C,NAVA,Jaw Coupling 161,B,2,1,2,0.32,modelo+estadistico,2555,75.67,121.25,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-126DED1C,OBRE,Jaw Coupling 161,B,1,1,4,0.5,modelo+estadistico,2555,84.17,121.25,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-135AD84E,NAVA,Flexible Coupling 49,A,3,4,8,0.76,modelo+estadistico,2555,102.5,84.0,4,8,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.73,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1936.60 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-135AD84E,OBRE,Flexible Coupling 49,A,6,8,15,1.28,modelo+estadistico,2555,98.75,84.0,7,15,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.71,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 3446.88 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-13C90FB6,NAVA,Food Grade Grease 13,C,3,2,11,1.5,modelo+estadistico,180,43.5,6.25,9,11,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-13C90FB6,OBRE,Food Grade Grease 13,C,1,2,9,1.18,modelo+estadistico,180,40.5,6.25,7,9,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,173.18,173.18,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 4 units would be consumed, and the smallest minimum order quantity is 8"
B2B-1402824E,OBRE,Pressure Transmitter 45,C,1,1,3,0.46,modelo+estadistico,1825,98.75,177.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-14284CA2,NAVA,PLC Input Module 10,C,0,1,4,0.71,modelo+estadistico,1825,352.5,849.25,3,4,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,127.09,127.09,1,Replenishing costs more than the stockout it prevents. Replenishing costs 16757.36 USD and the stockout it prevents is valued at 127.09 USD on a criticality C part
B2B-142D3777,OBRE,Cylindrical Roller Bearing 56,B,2,2,8,1.08,modelo+estadistico,1825,40.5,24.25,6,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,590.88,590.88,0,Stock is above the operating minimum: no replenishment needed
B2B-14601675,NAVA,Gear Oil 134,B,1,3,8,0.88,modelo+estadistico,180,43.5,5.75,5,8,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,1.0,2129.38,2129.38,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 3 units would be consumed, and the smallest minimum order quantity is 9"
B2B-14601675,OBRE,Gear Oil 134,B,6,2,9,1.2,modelo+estadistico,180,40.5,5.75,7,9,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.83,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-1487F8B3,NAVA,Conveyor Belt Section 72,C,2,2,11,1.6,modelo+estadistico,1095,43.5,15.75,9,11,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,174.7,174.7,0,Stock is above the operating minimum: no replenishment needed
B2B-148FAF9F,NAVA,Food Grade Grease 85,C,20,4,24,3.34,modelo+estadistico,180,43.5,6.0,20,24,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.37,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1508C522,NAVA,Hex Bolt 11,C,24,12,78,11.16,modelo+estadistico,3650,47.33,0.25,66,78,54,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.38,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1508C522,OBRE,Hex Bolt 11,C,6,20,101,13.64,modelo+estadistico,3650,72.83,0.25,81,101,95,7.3,REVISAR,100,SUP-LOC-02,Servicios Yaqui,1.06,26.0,7.0,132.0,3,0.53,250.0,118.0,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 95. Buying the minimum costs 132.00 USD and leaves 7.3 months of stock: the buyer has to decide
B2B-151302E4,NAVA,Lip Seal 88,C,5,4,24,3.45,modelo+estadistico,730,43.5,4.5,20,24,19,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.62,212.6,212.6,0,Stock is above the operating minimum: no replenishment needed
B2B-154C3938,OBRE,Chain Lubricant 176,C,2,2,13,1.92,modelo+estadistico,180,72.83,7.75,11,13,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.74,210.3,210.3,0,Stock is above the operating minimum: no replenishment needed
B2B-15FE9FAE,OBRE,Grease Cartridge 91,B,2,4,13,1.62,modelo+estadistico,180,40.5,6.5,9,13,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.53,2842.28,2842.28,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 5 units would be consumed, and the smallest minimum order quantity is 8"
B2B-1777BD2C,NAVA,Gear Coupling 28,C,2,2,8,1.44,modelo+estadistico,2555,102.5,101.75,6,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,146.29,146.29,1,Stock is above the operating minimum: no replenishment needed
B2B-1881FA7E,NAVA,Socket Head Screw 131,B,3,12,35,3.9,modelo+estadistico,3650,43.5,0.25,23,35,32,25.6,REVISAR,100,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,128.0,2,0.78,3919.03,3791.03,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 32. Buying the minimum costs 128.00 USD and leaves 25.6 months of stock: the buyer has to decide
B2B-1881FA7E,OBRE,Socket Head Screw 131,B,42,30,121,15.26,modelo+estadistico,3650,40.5,0.25,91,121,79,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-188BC5A2,NAVA,Contactor 93,C,1,1,3,0.37,modelo+estadistico,1825,102.5,283.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.77,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-18C515D1,NAVA,Lock Washer Set 96,B,5,6,18,2.14,modelo+estadistico,3650,43.5,1.875,12,18,13,12.6,REVISAR,27,SUP-LOC-01,Suministros Coahuila,7.95,22.0,6.0,236.65,2,0.72,0.0,-236.65,1,The minimum order quantity at Suministros Coahuila is 27 units and the allowed maximum is 13. Buying the minimum costs 236.65 USD and leaves 12.6 months of stock: the buyer has to decide
B2B-18C515D1,OBRE,Lock Washer Set 96,B,2,6,18,2.14,modelo+estadistico,3650,40.5,1.875,12,18,16,12.6,REVISAR,27,SUP-LOC-02,Servicios Yaqui,7.95,26.0,7.0,240.65,2,0.91,3529.38,3288.73,1,The minimum order quantity at Servicios Yaqui is 27 units and the allowed maximum is 16. Buying the minimum costs 240.65 USD and leaves 12.6 months of stock: the buyer has to decide
B2B-19107219,OBRE,Tapered Roller Bearing 15,C,1,2,8,1.16,modelo+estadistico,1825,72.83,23.75,6,8,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,171.63,171.63,0,Replenishing costs more than the stockout it prevents. Replenishing costs 730.90 USD and the stockout it prevents is valued at 171.63 USD on a criticality C part
B2B-1972A9E4,NAVA,Socket Head Screw 13,C,4,5,29,4.06,modelo+estadistico,3650,43.5,1.25,24,29,25,9.9,REVISAR,40,SUP-LOC-01,Suministros Coahuila,5.3,22.0,6.0,234.0,2,0.76,245.69,11.69,1,The minimum order quantity at Suministros Coahuila is 40 units and the allowed maximum is 25. Buying the minimum costs 234.00 USD and leaves 9.9 months of stock: the buyer has to decide
B2B-19824648,NAVA,Air Filter Cartridge 133,C,13,2,14,2.0,modelo+estadistico,365,43.5,9.25,12,14,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-19824648,OBRE,Air Filter Cartridge 133,C,3,3,15,2.14,modelo+estadistico,365,40.5,9.25,12,15,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.37,180.47,180.47,1,Stock is above the operating minimum: no replenishment needed
B2B-1A99AF72,NAVA,Rotary Seal Kit 80,C,3,6,27,3.5,modelo+estadistico,730,43.5,4.0,21,27,24,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.69,242.45,242.45,0,Replenishing costs more than the stockout it prevents. Replenishing costs 429.04 USD and the stockout it prevents is valued at 242.45 USD on a criticality C part
B2B-1AFEC9F3,OBRE,Lubrication Nipple 174,B,8,6,20,2.46,modelo+estadistico,180,40.5,6.625,14,20,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.39,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1B16B6A1,NAVA,Air Filter Cartridge 180,C,9,3,18,2.6,modelo+estadistico,365,43.5,11.25,15,18,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1B29E2D8,NAVA,Conveyor Belt Section 17,C,7,3,19,2.8,modelo+estadistico,1095,43.5,12.75,16,19,12,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1B6E9894,NAVA,Retaining Ring 186,C,4,6,37,5.29,modelo+estadistico,3650,43.5,2.0,31,37,33,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.42,248.74,248.74,1,Replenishing costs more than the stockout it prevents. Replenishing costs 301.84 USD and the stockout it prevents is valued at 248.74 USD on a criticality C part
B2B-1BC9D6A5,NAVA,Rotary Seal Kit 153,C,1,3,19,2.7,modelo+estadistico,730,47.33,4.75,16,19,18,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.72,233.2,233.2,0,Replenishing costs more than the stockout it prevents. Replenishing costs 384.52 USD and the stockout it prevents is valued at 233.20 USD on a criticality C part
B2B-1BF419CE,NAVA,Membrane Filter 121,B,1,4,11,1.28,modelo+estadistico,365,43.5,10.0,7,11,10,7.8,COMPRAR,10,SUP-LOC-01,Suministros Coahuila,42.4,22.0,6.0,446.0,2,0.78,2887.85,2441.85,0,"1 units left against a minimum of 4. With a forecast demand of 1.3 per month, the economic order quantity of 7 units brings stock up to 11, about 7.8 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-1BF419CE,OBRE,Membrane Filter 121,B,8,7,23,2.72,modelo+estadistico,365,40.5,10.0,16,23,15,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1C4F216C,NAVA,Rotary Seal Kit 51,C,10,5,34,4.99,modelo+estadistico,730,47.33,3.5,29,34,24,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1C50B0B6,NAVA,Lock Washer Set 105,C,1,3,20,2.84,modelo+estadistico,3650,43.5,0.25,17,20,19,35.2,REVISAR,100,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,128.0,2,0.78,235.39,107.39,1,The minimum order quantity at Suministros Coahuila is 100 units and the allowed maximum is 19. Buying the minimum costs 128.00 USD and leaves 35.2 months of stock: the buyer has to decide
B2B-1C50B0B6,OBRE,Lock Washer Set 105,C,10,5,29,4.12,modelo+estadistico,3650,40.5,0.25,24,29,19,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-1C51C78A,OBRE,Pressure Transmitter 170,B,2,2,6,0.73,modelo+estadistico,1825,98.75,154.75,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1D93FCD8,NAVA,Motor Starter 107,C,1,1,3,0.55,modelo+estadistico,1825,253.33,1785.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.43,23.77,23.77,1,Stock is above the operating minimum: no replenishment needed
B2B-1DBA4393,OBRE,Stud Assembly 87,C,3,4,23,3.3,modelo+estadistico,3650,40.5,1.75,19,23,20,8.8,REVISAR,29,SUP-LOC-02,Servicios Yaqui,7.42,26.0,7.0,241.18,2,0.44,240.78,-0.4,1,The minimum order quantity at Servicios Yaqui is 29 units and the allowed maximum is 20. Buying the minimum costs 241.18 USD and leaves 8.8 months of stock: the buyer has to decide
B2B-1DE3A766,OBRE,Gear Oil 76,C,5,3,15,2.16,modelo+estadistico,180,72.83,6.0,12,15,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-1DEDF284,NAVA,Rotary Seal Kit 58,C,18,4,25,3.61,modelo+estadistico,730,47.33,5.125,21,25,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1EA21CFA,OBRE,Shaft Collar Assembly 170,B,1,2,6,0.74,modelo+estadistico,2555,98.75,96.0,4,6,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,1524.9,1524.9,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2210.40 USD and the stockout it prevents is valued at 1524.90 USD on a criticality B part
B2B-1EC461E1,NAVA,Timing Belt 182,A,2,5,12,1.17,modelo+estadistico,1095,43.5,18.0,7,12,10,8.5,COMPRAR,10,SUP-LOC-01,Suministros Coahuila,76.32,22.0,6.0,785.2,2,1.0,12972.9,12187.7,0,"2 units left against a minimum of 5. With a forecast demand of 1.2 per month, the economic order quantity of 7 units brings stock up to 12, about 8.5 months of consumption. Suministros Coahuila was chosen on lowest total cost among 2 offers that serve NAVA"
B2B-1EC461E1,OBRE,Timing Belt 182,A,46,39,64,10.91,modelo+estadistico,1095,40.5,18.0,25,64,18,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-1F2F865F,OBRE,Universal Joint 166,C,2,1,5,0.74,modelo+estadistico,2555,84.17,79.75,4,5,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.87,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-1F536C46,NAVA,Hydraulic Filter Element 135,C,11,6,31,4.54,modelo+estadistico,365,47.33,8.5,25,31,20,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.74,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-1FDD5AD2,NAVA,Stud Assembly 137,B,5,5,20,2.6,modelo+estadistico,3650,47.33,0.25,15,20,15,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,725.73,725.73,0,Stock is above the operating minimum: no replenishment needed
B2B-1FDD5AD2,OBRE,Stud Assembly 137,B,44,26,90,10.79,modelo+estadistico,3650,72.83,0.25,64,90,46,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-206973A6,NAVA,Hydraulic Filter Element 20,C,1,1,6,0.92,modelo+estadistico,365,43.5,9.75,5,6,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,142.07,142.07,0,Stock is above the operating minimum: no replenishment needed
B2B-2114DFC1,NAVA,Lip Seal 138,C,1,5,22,2.84,modelo+estadistico,730,47.33,5.25,17,22,21,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.9,235.39,235.39,0,Replenishing costs more than the stockout it prevents. Replenishing costs 489.46 USD and the stockout it prevents is valued at 235.39 USD on a criticality C part
B2B-22D8CF65,NAVA,Grease Cartridge 105,C,0,2,9,1.25,modelo+estadistico,180,47.33,7.75,7,9,6,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,178.37,178.37,0,Replenishing costs more than the stockout it prevents. Replenishing costs 219.16 USD and the stockout it prevents is valued at 178.37 USD on a criticality C part
B2B-22D8CF65,OBRE,Grease Cartridge 105,C,1,2,9,1.2,modelo+estadistico,180,72.83,7.75,7,9,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,174.7,174.7,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 4 units would be consumed, and the smallest minimum order quantity is 6"
B2B-23F36FE3,OBRE,Flange Gasket 24,C,2,2,8,1.08,modelo+estadistico,730,72.83,4.75,6,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,36.93,36.93,0,Stock is above the operating minimum: no replenishment needed
B2B-2475817F,NAVA,Spherical Roller Bearing 30,C,1,1,3,0.4,modelo+estadistico,1825,102.5,49.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-2475817F,OBRE,Spherical Roller Bearing 30,C,3,2,8,1.05,modelo+estadistico,1825,98.75,49.0,6,8,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-24C357C9,NAVA,Angular Contact Bearing 73,C,1,1,2,0.3,modelo+estadistico,1825,102.5,64.0,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-24C357C9,OBRE,Angular Contact Bearing 73,C,1,2,9,1.31,modelo+estadistico,1825,98.75,64.0,7,9,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,182.54,182.54,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2353.76 USD and the stockout it prevents is valued at 182.54 USD on a criticality C part
B2B-24D0030F,NAVA,Lock Washer Set 125,C,10,20,97,12.85,modelo+estadistico,3650,47.33,0.75,77,97,87,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.44,250.0,250.0,1,Replenishing costs more than the stockout it prevents. Replenishing costs 298.66 USD and the stockout it prevents is valued at 250.00 USD on a criticality C part
B2B-24D0030F,OBRE,Lock Washer Set 125,C,1,10,48,6.36,modelo+estadistico,3650,72.83,0.75,38,48,47,10.5,REVISAR,67,SUP-LOC-02,Servicios Yaqui,3.18,26.0,7.0,239.06,3,0.51,249.57,10.51,1,The minimum order quantity at Servicios Yaqui is 67 units and the allowed maximum is 47. Buying the minimum costs 239.06 USD and leaves 10.5 months of stock: the buyer has to decide
B2B-253A658B,NAVA,Hydraulic Fluid 118,C,3,3,20,2.96,modelo+estadistico,180,43.5,7.5,17,20,11,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.71,236.51,236.51,0,Stock is above the operating minimum: no replenishment needed
B2B-2582DD16,NAVA,Pillow Block Unit 44,B,2,2,6,0.8,modelo+estadistico,1825,43.5,35.25,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.68,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-2582DD16,OBRE,Pillow Block Unit 44,B,2,2,8,1.16,modelo+estadistico,1825,40.5,35.25,6,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.41,1095.87,1095.87,1,Stock is above the operating minimum: no replenishment needed
B2B-259F02BD,NAVA,Retaining Ring 79,C,8,9,62,8.97,modelo+estadistico,3650,43.5,1.0,53,62,54,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.75,249.97,249.97,0,Replenishing costs more than the stockout it prevents. Replenishing costs 250.96 USD and the stockout it prevents is valued at 249.97 USD on a criticality C part
B2B-25BE7340,NAVA,Tapered Roller Bearing 170,B,2,2,6,0.77,modelo+estadistico,1825,102.5,58.5,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-25BE7340,OBRE,Tapered Roller Bearing 170,B,1,2,5,0.55,modelo+estadistico,1825,98.75,58.5,3,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.85,380.35,380.35,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1108.32 USD and the stockout it prevents is valued at 380.35 USD on a criticality B part
B2B-25C42D53,NAVA,Pressure Transmitter 128,C,2,1,4,0.76,modelo+estadistico,1825,75.67,224.875,3,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.68,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-25C42D53,OBRE,Pressure Transmitter 128,C,1,1,4,0.54,modelo+estadistico,1825,84.17,224.875,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.65,19.2,19.2,0,Stock is above the operating minimum: no replenishment needed
B2B-25DE09FB,OBRE,Jaw Coupling 180,B,1,1,4,0.55,modelo+estadistico,2555,84.17,87.5,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.57,380.35,380.35,0,Stock is above the operating minimum: no replenishment needed
B2B-25F67750,NAVA,Contactor 109,C,1,2,5,0.99,modelo+estadistico,1825,102.5,287.5,3,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,156.18,156.18,1,Replenishing costs more than the stockout it prevents. Replenishing costs 5207.00 USD and the stockout it prevents is valued at 156.18 USD on a criticality C part
B2B-2652ACBF,NAVA,Conveyor Belt Section 82,C,8,3,15,2.41,modelo+estadistico,1095,43.5,18.0,12,15,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.65,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-26A01ECD,NAVA,Air Filter Cartridge 129,C,2,3,16,2.18,modelo+estadistico,365,43.5,10.75,13,16,14,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.75,221.74,221.74,0,Replenishing costs more than the stockout it prevents. Replenishing costs 660.12 USD and the stockout it prevents is valued at 221.74 USD on a criticality C part
B2B-26F7A0A5,OBRE,Cylindrical Roller Bearing 164,C,1,1,3,0.4,modelo+estadistico,1825,84.17,65.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.61,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-278D7730,OBRE,Coalescing Element 53,A,38,16,34,3.14,modelo+estadistico,365,72.83,12.25,18,34,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.41,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-27D8553C,OBRE,Flat Belt 188,B,3,2,12,1.8,modelo+estadistico,1095,72.83,20.25,10,12,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,1804.75,1804.75,0,Stock is above the operating minimum: no replenishment needed
B2B-282422D6,OBRE,Pressure Transmitter 146,C,1,1,2,0.26,modelo+estadistico,1825,98.75,163.0,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-28D8F809,NAVA,Gear Coupling 86,C,2,1,4,0.62,modelo+estadistico,2555,102.5,131.75,3,4,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.73,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-28D8F809,OBRE,Gear Coupling 86,C,1,1,3,0.41,modelo+estadistico,2555,98.75,131.75,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-291AA5BF,NAVA,Pillow Block Unit 104,B,1,1,3,0.4,modelo+estadistico,1825,75.67,49.5,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-291AA5BF,OBRE,Pillow Block Unit 104,B,2,2,6,0.68,modelo+estadistico,1825,84.17,49.5,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.73,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-292C9EF8,OBRE,Frequency Inverter 72,C,1,1,2,0.18,modelo+estadistico,1825,265.83,904.25,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-298BFCBA,NAVA,Pillow Block Unit 140,C,1,1,6,0.93,modelo+estadistico,1825,102.5,43.5,5,6,5,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.56,144.2,144.2,0,Stock is above the operating minimum: no replenishment needed
B2B-29C7B436,NAVA,Jaw Coupling 115,C,2,2,10,1.54,modelo+estadistico,2555,102.5,69.5,8,10,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,165.11,165.11,1,Stock is above the operating minimum: no replenishment needed
B2B-2A60287F,OBRE,CIP Gasket EPDM 106,B,5,5,19,2.47,modelo+estadistico,730,72.83,4.75,14,19,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.75,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-2A974E84,OBRE,O-Ring NBR 77,C,2,3,16,2.19,modelo+estadistico,730,72.83,2.875,13,16,14,7.8,REVISAR,17,SUP-LOC-02,Servicios Yaqui,12.19,26.0,7.0,233.23,3,0.58,222.02,-11.21,1,The minimum order quantity at Servicios Yaqui is 17 units and the allowed maximum is 14. Buying the minimum costs 233.23 USD and leaves 7.8 months of stock: the buyer has to decide
B2B-2AF3C44F,NAVA,Shaft Seal 134,B,1,2,11,1.54,modelo+estadistico,730,43.5,3.5,9,11,10,9.1,REVISAR,14,SUP-LOC-01,Suministros Coahuila,14.84,22.0,6.0,229.76,2,0.78,3142.48,2912.72,1,The minimum order quantity at Suministros Coahuila is 14 units and the allowed maximum is 10. Buying the minimum costs 229.76 USD and leaves 9.1 months of stock: the buyer has to decide
