offer_id,supplier_id,sku_id,unit_price_usd,moq,capacity_per_month,currency
SUP-NAT-01_B2B-7CCA405C,SUP-NAT-01,B2B-7CCA405C,14.56,15,327,USD
SUP-LOC-01_B2B-7CFE1999,SUP-LOC-01,B2B-7CFE1999,99.64,2,183,USD
SUP-LOC-02_B2B-7CFE1999,SUP-LOC-02,B2B-7CFE1999,99.64,2,183,USD
SUP-NAT-01_B2B-7CFE1999,SUP-NAT-01,B2B-7CFE1999,105.28,2,183,USD
SUP-LOC-01_B2B-7D5780F0,SUP-LOC-01,B2B-7D5780F0,336.02,1,63,USD
SUP-NAT-01_B2B-7D5780F0,SUP-NAT-01,B2B-7D5780F0,355.04,1,63,USD
SUP-NAT-02_B2B-7D5780F0,SUP-NAT-02,B2B-7D5780F0,355.04,1,63,USD
SUP-LOC-01_B2B-7DB034E8,SUP-LOC-01,B2B-7DB034E8,376.3,1,51,USD
SUP-NAT-01_B2B-7DB034E8,SUP-NAT-01,B2B-7DB034E8,397.6,1,51,USD
SUP-NAT-02_B2B-7DB034E8,SUP-NAT-02,B2B-7DB034E8,397.6,1,51,USD
SUP-LOC-01_B2B-7DB9D1E8,SUP-LOC-01,B2B-7DB9D1E8,3.18,67,369,USD
SUP-LOC-02_B2B-7DB9D1E8,SUP-LOC-02,B2B-7DB9D1E8,3.18,67,369,USD
SUP-NAT-01_B2B-7DB9D1E8,SUP-NAT-01,B2B-7DB9D1E8,3.36,67,369,USD
SUP-LOC-01_B2B-7E21582F,SUP-LOC-01,B2B-7E21582F,32.86,6,66,USD
SUP-LOC-02_B2B-7E21582F,SUP-LOC-02,B2B-7E21582F,32.86,6,66,USD
SUP-NAT-01_B2B-7E21582F,SUP-NAT-01,B2B-7E21582F,34.72,6,66,USD
SUP-LOC-01_B2B-7E3EF9BE,SUP-LOC-01,B2B-7E3EF9BE,146.28,1,108,USD
SUP-LOC-02_B2B-7E3EF9BE,SUP-LOC-02,B2B-7E3EF9BE,146.28,1,108,USD
SUP-LOC-01_B2B-7E4BE9DC,SUP-LOC-01,B2B-7E4BE9DC,93.81,2,105,USD
SUP-LOC-02_B2B-7E4BE9DC,SUP-LOC-02,B2B-7E4BE9DC,93.81,2,105,USD
SUP-LOC-01_B2B-7EA5DECD,SUP-LOC-01,B2B-7EA5DECD,1511.56,1,21,USD
SUP-NAT-01_B2B-7EA5DECD,SUP-NAT-01,B2B-7EA5DECD,1597.12,1,21,USD
SUP-NAT-02_B2B-7EA5DECD,SUP-NAT-02,B2B-7EA5DECD,1597.12,1,21,USD
SUP-LOC-01_B2B-7F9A7480,SUP-LOC-01,B2B-7F9A7480,1482.94,1,24,USD
SUP-NAT-01_B2B-7F9A7480,SUP-NAT-01,B2B-7F9A7480,1566.88,1,24,USD
SUP-NAT-02_B2B-7F9A7480,SUP-NAT-02,B2B-7F9A7480,1566.88,1,24,USD
SUP-LOC-01_B2B-7FA8F656,SUP-LOC-01,B2B-7FA8F656,837.4,1,30,USD
SUP-NAT-01_B2B-7FA8F656,SUP-NAT-01,B2B-7FA8F656,884.8,1,30,USD
SUP-NAT-02_B2B-7FA8F656,SUP-NAT-02,B2B-7FA8F656,884.8,1,30,USD
SUP-NAT-01_B2B-7FFC8B03,SUP-NAT-01,B2B-7FFC8B03,1031.52,1,33,USD
SUP-NAT-02_B2B-7FFC8B03,SUP-NAT-02,B2B-7FFC8B03,1031.52,1,33,USD
SUP-LOC-01_B2B-802FABD0,SUP-LOC-01,B2B-802FABD0,10.6,20,258,USD
SUP-LOC-02_B2B-802FABD0,SUP-LOC-02,B2B-802FABD0,10.6,20,258,USD
SUP-NAT-01_B2B-802FABD0,SUP-NAT-01,B2B-802FABD0,11.2,20,258,USD
SUP-LOC-01_B2B-804C7BFC,SUP-LOC-01,B2B-804C7BFC,11.66,18,231,USD
SUP-LOC-02_B2B-804C7BFC,SUP-LOC-02,B2B-804C7BFC,11.66,18,231,USD
SUP-NAT-01_B2B-804C7BFC,SUP-NAT-01,B2B-804C7BFC,12.32,18,231,USD
SUP-LOC-01_B2B-805FCA77,SUP-LOC-01,B2B-805FCA77,1.06,100,498,USD
SUP-LOC-02_B2B-805FCA77,SUP-LOC-02,B2B-805FCA77,1.06,100,498,USD
SUP-NAT-01_B2B-805FCA77,SUP-NAT-01,B2B-805FCA77,1.12,100,498,USD
SUP-LOC-01_B2B-8073FA58,SUP-LOC-01,B2B-8073FA58,31.8,7,309,USD
SUP-LOC-02_B2B-8073FA58,SUP-LOC-02,B2B-8073FA58,31.8,7,309,USD
SUP-NAT-01_B2B-8073FA58,SUP-NAT-01,B2B-8073FA58,33.6,7,309,USD
SUP-NAT-01_B2B-80D031E9,SUP-NAT-01,B2B-80D031E9,347.76,1,30,USD
SUP-NAT-02_B2B-80D031E9,SUP-NAT-02,B2B-80D031E9,347.76,1,30,USD
SUP-LOC-01_B2B-80FB35A1,SUP-LOC-01,B2B-80FB35A1,13.78,15,240,USD
SUP-LOC-02_B2B-80FB35A1,SUP-LOC-02,B2B-80FB35A1,13.78,15,240,USD
SUP-NAT-01_B2B-80FB35A1,SUP-NAT-01,B2B-80FB35A1,14.56,15,240,USD
SUP-LOC-01_B2B-814215F7,SUP-LOC-01,B2B-814215F7,31.27,7,168,USD
SUP-LOC-02_B2B-814215F7,SUP-LOC-02,B2B-814215F7,31.27,7,168,USD
SUP-NAT-01_B2B-814215F7,SUP-NAT-01,B2B-814215F7,33.04,7,168,USD
SUP-LOC-01_B2B-8157A0F2,SUP-LOC-01,B2B-8157A0F2,438.84,1,24,USD
SUP-NAT-01_B2B-8157A0F2,SUP-NAT-01,B2B-8157A0F2,463.68,1,24,USD
SUP-NAT-02_B2B-8157A0F2,SUP-NAT-02,B2B-8157A0F2,463.68,1,24,USD
SUP-LOC-01_B2B-8172FE1B,SUP-LOC-01,B2B-8172FE1B,90.1,2,60,USD
SUP-LOC-02_B2B-8172FE1B,SUP-LOC-02,B2B-8172FE1B,90.1,2,60,USD
SUP-NAT-01_B2B-8172FE1B,SUP-NAT-01,B2B-8172FE1B,95.2,2,60,USD
SUP-OEM-01_B2B-81959962,SUP-OEM-01,B2B-81959962,2626.66,1,15,USD
SUP-OEM-02_B2B-81959962,SUP-OEM-02,B2B-81959962,2626.66,1,15,USD
SUP-NAT-01_B2B-81AB4580,SUP-NAT-01,B2B-81AB4580,275.52,1,36,USD
SUP-NAT-02_B2B-81AB4580,SUP-NAT-02,B2B-81AB4580,275.52,1,36,USD
SUP-LOC-01_B2B-81CA7D9A,SUP-LOC-01,B2B-81CA7D9A,25.44,8,129,USD
SUP-LOC-02_B2B-81CA7D9A,SUP-LOC-02,B2B-81CA7D9A,25.44,8,129,USD
SUP-NAT-01_B2B-81CA7D9A,SUP-NAT-01,B2B-81CA7D9A,26.88,8,129,USD
SUP-LOC-01_B2B-81FECBF3,SUP-LOC-01,B2B-81FECBF3,48.76,4,90,USD
SUP-LOC-02_B2B-81FECBF3,SUP-LOC-02,B2B-81FECBF3,48.76,4,90,USD
SUP-NAT-01_B2B-81FECBF3,SUP-NAT-01,B2B-81FECBF3,51.52,4,90,USD
SUP-LOC-01_B2B-8271E4B3,SUP-LOC-01,B2B-8271E4B3,45.58,5,51,USD
SUP-LOC-02_B2B-8271E4B3,SUP-LOC-02,B2B-8271E4B3,45.58,5,51,USD
SUP-NAT-01_B2B-8271E4B3,SUP-NAT-01,B2B-8271E4B3,48.16,5,51,USD
SUP-LOC-01_B2B-828BE792,SUP-LOC-01,B2B-828BE792,44.52,5,114,USD
SUP-LOC-02_B2B-828BE792,SUP-LOC-02,B2B-828BE792,44.52,5,114,USD
SUP-NAT-01_B2B-828BE792,SUP-NAT-01,B2B-828BE792,47.04,5,114,USD
SUP-LOC-01_B2B-82B79814,SUP-LOC-01,B2B-82B79814,45.58,5,246,USD
SUP-LOC-02_B2B-82B79814,SUP-LOC-02,B2B-82B79814,45.58,5,246,USD
SUP-NAT-01_B2B-82B79814,SUP-NAT-01,B2B-82B79814,48.16,5,246,USD
SUP-LOC-01_B2B-82C8BBF5,SUP-LOC-01,B2B-82C8BBF5,170.13,1,63,USD
SUP-NAT-01_B2B-82C8BBF5,SUP-NAT-01,B2B-82C8BBF5,179.76,1,63,USD
SUP-NAT-02_B2B-82C8BBF5,SUP-NAT-02,B2B-82C8BBF5,179.76,1,63,USD
SUP-LOC-01_B2B-82D82BAE,SUP-LOC-01,B2B-82D82BAE,26.5,8,126,USD
SUP-LOC-02_B2B-82D82BAE,SUP-LOC-02,B2B-82D82BAE,26.5,8,126,USD
SUP-NAT-01_B2B-833FDFF7,SUP-NAT-01,B2B-833FDFF7,1028.16,1,21,USD
SUP-NAT-02_B2B-833FDFF7,SUP-NAT-02,B2B-833FDFF7,1028.16,1,21,USD
SUP-LOC-01_B2B-834ABA6D,SUP-LOC-01,B2B-834ABA6D,9.54,22,465,USD
SUP-LOC-02_B2B-834ABA6D,SUP-LOC-02,B2B-834ABA6D,9.54,22,465,USD
SUP-NAT-01_B2B-834ABA6D,SUP-NAT-01,B2B-834ABA6D,10.08,22,465,USD
SUP-LOC-01_B2B-83725482,SUP-LOC-01,B2B-83725482,16.96,12,258,USD
SUP-LOC-02_B2B-83725482,SUP-LOC-02,B2B-83725482,16.96,12,258,USD
SUP-LOC-01_B2B-841B80EA,SUP-LOC-01,B2B-841B80EA,25.44,8,126,USD
SUP-LOC-02_B2B-841B80EA,SUP-LOC-02,B2B-841B80EA,25.44,8,126,USD
SUP-NAT-01_B2B-841B80EA,SUP-NAT-01,B2B-841B80EA,26.88,8,126,USD
SUP-LOC-01_B2B-85561238,SUP-LOC-01,B2B-85561238,24.38,9,159,USD
SUP-LOC-02_B2B-85561238,SUP-LOC-02,B2B-85561238,24.38,9,159,USD
SUP-LOC-01_B2B-85F570C1,SUP-LOC-01,B2B-85F570C1,32.86,6,129,USD
SUP-LOC-02_B2B-85F570C1,SUP-LOC-02,B2B-85F570C1,32.86,6,129,USD
SUP-NAT-01_B2B-85F570C1,SUP-NAT-01,B2B-85F570C1,34.72,6,129,USD
SUP-LOC-01_B2B-862D1AA3,SUP-LOC-01,B2B-862D1AA3,143.1,1,69,USD
SUP-LOC-02_B2B-862D1AA3,SUP-LOC-02,B2B-862D1AA3,143.1,1,69,USD
SUP-LOC-01_B2B-86D3ED95,SUP-LOC-01,B2B-86D3ED95,61.48,3,225,USD
SUP-LOC-02_B2B-86D3ED95,SUP-LOC-02,B2B-86D3ED95,61.48,3,225,USD
SUP-NAT-01_B2B-86D3ED95,SUP-NAT-01,B2B-86D3ED95,64.96,3,225,USD
SUP-LOC-01_B2B-87412EC5,SUP-LOC-01,B2B-87412EC5,12.72,17,681,USD
SUP-LOC-02_B2B-87412EC5,SUP-LOC-02,B2B-87412EC5,12.72,17,681,USD
SUP-NAT-01_B2B-87412EC5,SUP-NAT-01,B2B-87412EC5,13.44,17,681,USD
SUP-NAT-01_B2B-87654C3C,SUP-NAT-01,B2B-87654C3C,498.4,1,30,USD
SUP-NAT-02_B2B-87654C3C,SUP-NAT-02,B2B-87654C3C,498.4,1,30,USD
SUP-NAT-01_B2B-87A72B6B,SUP-NAT-01,B2B-87A72B6B,8112.16,1,15,USD
SUP-OEM-01_B2B-87A72B6B,SUP-OEM-01,B2B-87A72B6B,8836.46,1,15,USD
SUP-OEM-02_B2B-87A72B6B,SUP-OEM-02,B2B-87A72B6B,8836.46,1,15,USD
SUP-LOC-01_B2B-87B3B23C,SUP-LOC-01,B2B-87B3B23C,24.38,9,84,USD
SUP-LOC-02_B2B-87B3B23C,SUP-LOC-02,B2B-87B3B23C,24.38,9,84,USD
SUP-NAT-01_B2B-87C278EB,SUP-NAT-01,B2B-87C278EB,3687.04,1,15,USD
SUP-OEM-01_B2B-87C278EB,SUP-OEM-01,B2B-87C278EB,4016.24,1,15,USD
SUP-OEM-02_B2B-87C278EB,SUP-OEM-02,B2B-87C278EB,4016.24,1,15,USD
SUP-LOC-01_B2B-87DCDC20,SUP-LOC-01,B2B-87DCDC20,28.09,8,138,USD
SUP-LOC-02_B2B-87DCDC20,SUP-LOC-02,B2B-87DCDC20,28.09,8,138,USD
SUP-LOC-01_B2B-87E2F577,SUP-LOC-01,B2B-87E2F577,218.36,1,51,USD
SUP-NAT-01_B2B-87E2F577,SUP-NAT-01,B2B-87E2F577,230.72,1,51,USD
SUP-NAT-02_B2B-87E2F577,SUP-NAT-02,B2B-87E2F577,230.72,1,51,USD
SUP-NAT-01_B2B-88361C05,SUP-NAT-01,B2B-88361C05,192.64,1,99,USD
SUP-NAT-02_B2B-88361C05,SUP-NAT-02,B2B-88361C05,192.64,1,99,USD
SUP-LOC-01_B2B-88AA85A6,SUP-LOC-01,B2B-88AA85A6,40.28,5,186,USD
SUP-LOC-02_B2B-88AA85A6,SUP-LOC-02,B2B-88AA85A6,40.28,5,186,USD
SUP-LOC-01_B2B-8959BF92,SUP-LOC-01,B2B-8959BF92,98.58,2,87,USD
SUP-LOC-02_B2B-8959BF92,SUP-LOC-02,B2B-8959BF92,98.58,2,87,USD
SUP-NAT-01_B2B-8959BF92,SUP-NAT-01,B2B-8959BF92,104.16,2,87,USD
SUP-LOC-01_B2B-895CDD3B,SUP-LOC-01,B2B-895CDD3B,83.74,3,120,USD
SUP-LOC-02_B2B-895CDD3B,SUP-LOC-02,B2B-895CDD3B,83.74,3,120,USD
SUP-LOC-01_B2B-8960F46F,SUP-LOC-01,B2B-8960F46F,27.56,8,108,USD
SUP-LOC-02_B2B-8960F46F,SUP-LOC-02,B2B-8960F46F,27.56,8,108,USD
SUP-LOC-01_B2B-8973D677,SUP-LOC-01,B2B-8973D677,100.7,2,108,USD
SUP-LOC-02_B2B-8973D677,SUP-LOC-02,B2B-8973D677,100.7,2,108,USD
SUP-NAT-01_B2B-8973D677,SUP-NAT-01,B2B-8973D677,106.4,2,108,USD
SUP-LOC-01_B2B-89C24DC0,SUP-LOC-01,B2B-89C24DC0,4.24,50,318,USD
SUP-LOC-02_B2B-89C24DC0,SUP-LOC-02,B2B-89C24DC0,4.24,50,318,USD
SUP-LOC-01_B2B-89C7E11A,SUP-LOC-01,B2B-89C7E11A,45.58,5,135,USD
SUP-LOC-02_B2B-89C7E11A,SUP-LOC-02,B2B-89C7E11A,45.58,5,135,USD
SUP-LOC-01_B2B-89EF3F00,SUP-LOC-01,B2B-89EF3F00,9.54,22,213,USD
SUP-LOC-02_B2B-89EF3F00,SUP-LOC-02,B2B-89EF3F00,9.54,22,213,USD
SUP-NAT-01_B2B-89EF3F00,SUP-NAT-01,B2B-89EF3F00,10.08,22,213,USD
SUP-LOC-01_B2B-8A439FA6,SUP-LOC-01,B2B-8A439FA6,29.68,7,132,USD
SUP-LOC-02_B2B-8A439FA6,SUP-LOC-02,B2B-8A439FA6,29.68,7,132,USD
SUP-LOC-01_B2B-8B371C75,SUP-LOC-01,B2B-8B371C75,5.83,36,486,USD
SUP-LOC-02_B2B-8B371C75,SUP-LOC-02,B2B-8B371C75,5.83,36,486,USD
SUP-LOC-01_B2B-8B4F596C,SUP-LOC-01,B2B-8B4F596C,13.78,15,186,USD
SUP-LOC-02_B2B-8B4F596C,SUP-LOC-02,B2B-8B4F596C,13.78,15,186,USD
SUP-NAT-01_B2B-8B4F596C,SUP-NAT-01,B2B-8B4F596C,14.56,15,186,USD
SUP-NAT-01_B2B-8B58DBDB,SUP-NAT-01,B2B-8B58DBDB,487.76,1,45,USD
SUP-NAT-02_B2B-8B58DBDB,SUP-NAT-02,B2B-8B58DBDB,487.76,1,45,USD
SUP-LOC-01_B2B-8BC3B903,SUP-LOC-01,B2B-8BC3B903,8.48,25,537,USD
SUP-LOC-02_B2B-8BC3B903,SUP-LOC-02,B2B-8BC3B903,8.48,25,537,USD
SUP-LOC-01_B2B-8BDE020A,SUP-LOC-01,B2B-8BDE020A,68.9,3,78,USD
SUP-LOC-02_B2B-8BDE020A,SUP-LOC-02,B2B-8BDE020A,68.9,3,78,USD
SUP-NAT-01_B2B-8BDE020A,SUP-NAT-01,B2B-8BDE020A,72.8,3,78,USD
SUP-LOC-01_B2B-8BF0CB4A,SUP-LOC-01,B2B-8BF0CB4A,8.48,25,261,USD
SUP-LOC-02_B2B-8BF0CB4A,SUP-LOC-02,B2B-8BF0CB4A,8.48,25,261,USD
SUP-NAT-01_B2B-8BF0CB4A,SUP-NAT-01,B2B-8BF0CB4A,8.96,25,261,USD
SUP-LOC-01_B2B-8C6D5AB6,SUP-LOC-01,B2B-8C6D5AB6,7.42,29,225,USD
SUP-LOC-02_B2B-8C6D5AB6,SUP-LOC-02,B2B-8C6D5AB6,7.42,29,225,USD
SUP-LOC-01_B2B-8CF33394,SUP-LOC-01,B2B-8CF33394,14.84,14,105,USD
SUP-LOC-02_B2B-8CF33394,SUP-LOC-02,B2B-8CF33394,14.84,14,105,USD
SUP-NAT-01_B2B-8CF33394,SUP-NAT-01,B2B-8CF33394,15.68,14,105,USD
SUP-LOC-01_B2B-8D0B7EFA,SUP-LOC-01,B2B-8D0B7EFA,30.74,7,96,USD
SUP-LOC-02_B2B-8D0B7EFA,SUP-LOC-02,B2B-8D0B7EFA,30.74,7,96,USD
SUP-LOC-01_B2B-8D6D7F2D,SUP-LOC-01,B2B-8D6D7F2D,159.0,1,51,USD
SUP-NAT-01_B2B-8D6D7F2D,SUP-NAT-01,B2B-8D6D7F2D,168.0,1,51,USD
SUP-NAT-02_B2B-8D6D7F2D,SUP-NAT-02,B2B-8D6D7F2D,168.0,1,51,USD
SUP-LOC-01_B2B-8DA224E4,SUP-LOC-01,B2B-8DA224E4,6.36,33,1311,USD
SUP-LOC-02_B2B-8DA224E4,SUP-LOC-02,B2B-8DA224E4,6.36,33,1311,USD
SUP-LOC-01_B2B-8DA33E5C,SUP-LOC-01,B2B-8DA33E5C,11.66,18,279,USD
SUP-LOC-02_B2B-8DA33E5C,SUP-LOC-02,B2B-8DA33E5C,11.66,18,279,USD
SUP-NAT-01_B2B-8DA33E5C,SUP-NAT-01,B2B-8DA33E5C,12.32,18,279,USD
SUP-LOC-01_B2B-8DB72BFB,SUP-LOC-01,B2B-8DB72BFB,26.5,8,360,USD
SUP-LOC-02_B2B-8DB72BFB,SUP-LOC-02,B2B-8DB72BFB,26.5,8,360,USD
SUP-NAT-01_B2B-8DB72BFB,SUP-NAT-01,B2B-8DB72BFB,28.0,8,360,USD
SUP-LOC-01_B2B-8E5AC190,SUP-LOC-01,B2B-8E5AC190,59.36,4,66,USD
SUP-LOC-02_B2B-8E5AC190,SUP-LOC-02,B2B-8E5AC190,59.36,4,66,USD
SUP-LOC-01_B2B-8E6F92D9,SUP-LOC-01,B2B-8E6F92D9,333.9,1,39,USD
SUP-NAT-01_B2B-8E6F92D9,SUP-NAT-01,B2B-8E6F92D9,352.8,1,39,USD
SUP-NAT-02_B2B-8E6F92D9,SUP-NAT-02,B2B-8E6F92D9,352.8,1,39,USD
SUP-LOC-01_B2B-8E76C835,SUP-LOC-01,B2B-8E76C835,32.86,6,93,USD
SUP-LOC-02_B2B-8E76C835,SUP-LOC-02,B2B-8E76C835,32.86,6,93,USD
SUP-LOC-01_B2B-8E85F23F,SUP-LOC-01,B2B-8E85F23F,53.0,4,204,USD
SUP-LOC-02_B2B-8E85F23F,SUP-LOC-02,B2B-8E85F23F,53.0,4,204,USD
SUP-NAT-01_B2B-8E85F23F,SUP-NAT-01,B2B-8E85F23F,56.0,4,204,USD
SUP-LOC-01_B2B-8E93A9CA,SUP-LOC-01,B2B-8E93A9CA,1029.79,1,15,USD
SUP-NAT-01_B2B-8E93A9CA,SUP-NAT-01,B2B-8E93A9CA,1088.08,1,15,USD
SUP-NAT-02_B2B-8E93A9CA,SUP-NAT-02,B2B-8E93A9CA,1088.08,1,15,USD
SUP-LOC-01_B2B-8EB62FAC,SUP-LOC-01,B2B-8EB62FAC,1.06,100,576,USD
SUP-LOC-02_B2B-8EB62FAC,SUP-LOC-02,B2B-8EB62FAC,1.06,100,576,USD
SUP-LOC-01_B2B-8ED1602C,SUP-LOC-01,B2B-8ED1602C,26.5,8,87,USD
SUP-LOC-02_B2B-8ED1602C,SUP-LOC-02,B2B-8ED1602C,26.5,8,87,USD
SUP-LOC-01_B2B-8F05359E,SUP-LOC-01,B2B-8F05359E,34.98,6,1326,USD
SUP-LOC-02_B2B-8F05359E,SUP-LOC-02,B2B-8F05359E,34.98,6,1326,USD
SUP-OEM-01_B2B-8F3E0EA0,SUP-OEM-01,B2B-8F3E0EA0,10806.76,1,9,USD
SUP-OEM-02_B2B-8F3E0EA0,SUP-OEM-02,B2B-8F3E0EA0,10806.76,1,9,USD
SUP-LOC-01_B2B-90CE8664,SUP-LOC-01,B2B-90CE8664,27.56,8,108,USD
SUP-LOC-02_B2B-90CE8664,SUP-LOC-02,B2B-90CE8664,27.56,8,108,USD
SUP-NAT-01_B2B-90CE8664,SUP-NAT-01,B2B-90CE8664,29.12,8,108,USD
SUP-NAT-01_B2B-9103B9D5,SUP-NAT-01,B2B-9103B9D5,193.76,1,75,USD
SUP-NAT-02_B2B-9103B9D5,SUP-NAT-02,B2B-9103B9D5,193.76,1,75,USD
SUP-NAT-01_B2B-91AC3D69,SUP-NAT-01,B2B-91AC3D69,2691.36,1,15,USD
SUP-OEM-01_B2B-91AC3D69,SUP-OEM-01,B2B-91AC3D69,2931.66,1,15,USD
SUP-OEM-02_B2B-91AC3D69,SUP-OEM-02,B2B-91AC3D69,2931.66,1,15,USD
SUP-LOC-01_B2B-922EB261,SUP-LOC-01,B2B-922EB261,42.93,5,69,USD
SUP-LOC-02_B2B-922EB261,SUP-LOC-02,B2B-922EB261,42.93,5,69,USD
SUP-LOC-01_B2B-92733B13,SUP-LOC-01,B2B-92733B13,48.76,4,51,USD
SUP-LOC-02_B2B-92733B13,SUP-LOC-02,B2B-92733B13,48.76,4,51,USD
SUP-LOC-01_B2B-9292370D,SUP-LOC-01,B2B-9292370D,19.08,11,228,USD
SUP-LOC-02_B2B-9292370D,SUP-LOC-02,B2B-9292370D,19.08,11,228,USD
SUP-LOC-01_B2B-92CC7D69,SUP-LOC-01,B2B-92CC7D69,19.08,11,171,USD
SUP-LOC-02_B2B-92CC7D69,SUP-LOC-02,B2B-92CC7D69,19.08,11,171,USD
SUP-LOC-01_B2B-951C22C0,SUP-LOC-01,B2B-951C22C0,1.06,100,915,USD
SUP-LOC-02_B2B-951C22C0,SUP-LOC-02,B2B-951C22C0,1.06,100,915,USD
SUP-NAT-01_B2B-951C22C0,SUP-NAT-01,B2B-951C22C0,1.12,100,915,USD
SUP-LOC-01_B2B-95936535,SUP-LOC-01,B2B-95936535,14.84,14,123,USD
SUP-LOC-02_B2B-95936535,SUP-LOC-02,B2B-95936535,14.84,14,123,USD
SUP-NAT-01_B2B-95936535,SUP-NAT-01,B2B-95936535,15.68,14,123,USD
SUP-LOC-01_B2B-95D5901C,SUP-LOC-01,B2B-95D5901C,72.08,3,75,USD
SUP-LOC-02_B2B-95D5901C,SUP-LOC-02,B2B-95D5901C,72.08,3,75,USD
SUP-NAT-01_B2B-960A978D,SUP-NAT-01,B2B-960A978D,944.16,1,30,USD
SUP-NAT-02_B2B-960A978D,SUP-NAT-02,B2B-960A978D,944.16,1,30,USD
SUP-LOC-01_B2B-96178491,SUP-LOC-01,B2B-96178491,87.45,2,51,USD
SUP-LOC-02_B2B-96178491,SUP-LOC-02,B2B-96178491,87.45,2,51,USD
SUP-NAT-01_B2B-96178491,SUP-NAT-01,B2B-96178491,92.4,2,51,USD
SUP-LOC-01_B2B-961F83AB,SUP-LOC-01,B2B-961F83AB,8.48,25,300,USD
SUP-LOC-02_B2B-961F83AB,SUP-LOC-02,B2B-961F83AB,8.48,25,300,USD
SUP-LOC-01_B2B-962D4A6C,SUP-LOC-01,B2B-962D4A6C,566.04,1,39,USD
SUP-NAT-01_B2B-962D4A6C,SUP-NAT-01,B2B-962D4A6C,598.08,1,39,USD
SUP-NAT-02_B2B-962D4A6C,SUP-NAT-02,B2B-962D4A6C,598.08,1,39,USD
SUP-LOC-01_B2B-963632D1,SUP-LOC-01,B2B-963632D1,96.46,2,93,USD
SUP-LOC-02_B2B-963632D1,SUP-LOC-02,B2B-963632D1,96.46,2,93,USD
SUP-NAT-01_B2B-963632D1,SUP-NAT-01,B2B-963632D1,101.92,2,93,USD
SUP-LOC-01_B2B-9653841B,SUP-LOC-01,B2B-9653841B,13.78,15,411,USD
SUP-LOC-02_B2B-9653841B,SUP-LOC-02,B2B-9653841B,13.78,15,411,USD
SUP-LOC-01_B2B-96B0DCC8,SUP-LOC-01,B2B-96B0DCC8,16.43,13,150,USD
SUP-LOC-02_B2B-96B0DCC8,SUP-LOC-02,B2B-96B0DCC8,16.43,13,150,USD
SUP-NAT-01_B2B-96B0DCC8,SUP-NAT-01,B2B-96B0DCC8,17.36,13,150,USD
SUP-NAT-01_B2B-96FF49FA,SUP-NAT-01,B2B-96FF49FA,464.8,1,270,USD
SUP-NAT-02_B2B-96FF49FA,SUP-NAT-02,B2B-96FF49FA,464.8,1,270,USD
SUP-LOC-01_B2B-9712C4BB,SUP-LOC-01,B2B-9712C4BB,9.54,22,246,USD
SUP-LOC-02_B2B-9712C4BB,SUP-LOC-02,B2B-9712C4BB,9.54,22,246,USD
SUP-LOC-01_B2B-9726172B,SUP-LOC-01,B2B-9726172B,65.72,3,135,USD
SUP-LOC-02_B2B-9726172B,SUP-LOC-02,B2B-9726172B,65.72,3,135,USD
SUP-LOC-01_B2B-976157CB,SUP-LOC-01,B2B-976157CB,59.89,4,129,USD
SUP-LOC-02_B2B-976157CB,SUP-LOC-02,B2B-976157CB,59.89,4,129,USD
SUP-LOC-01_B2B-97A53BAA,SUP-LOC-01,B2B-97A53BAA,38.16,6,213,USD
SUP-LOC-02_B2B-97A53BAA,SUP-LOC-02,B2B-97A53BAA,38.16,6,213,USD
SUP-NAT-01_B2B-97A53BAA,SUP-NAT-01,B2B-97A53BAA,40.32,6,213,USD
SUP-NAT-01_B2B-97B58B19,SUP-NAT-01,B2B-97B58B19,630.56,1,24,USD
SUP-NAT-02_B2B-97B58B19,SUP-NAT-02,B2B-97B58B19,630.56,1,24,USD
SUP-LOC-01_B2B-97F20CEB,SUP-LOC-01,B2B-97F20CEB,31.8,7,354,USD
SUP-LOC-02_B2B-97F20CEB,SUP-LOC-02,B2B-97F20CEB,31.8,7,354,USD
SUP-NAT-01_B2B-97F20CEB,SUP-NAT-01,B2B-97F20CEB,33.6,7,354,USD
SUP-LOC-01_B2B-98525FFC,SUP-LOC-01,B2B-98525FFC,80.56,3,72,USD
SUP-LOC-02_B2B-98525FFC,SUP-LOC-02,B2B-98525FFC,80.56,3,72,USD
SUP-NAT-01_B2B-98525FFC,SUP-NAT-01,B2B-98525FFC,85.12,3,72,USD
SUP-LOC-01_B2B-991396CB,SUP-LOC-01,B2B-991396CB,43.46,5,93,USD
SUP-LOC-02_B2B-991396CB,SUP-LOC-02,B2B-991396CB,43.46,5,93,USD
SUP-LOC-01_B2B-99261BEA,SUP-LOC-01,B2B-99261BEA,98.58,2,63,USD
SUP-LOC-02_B2B-99261BEA,SUP-LOC-02,B2B-99261BEA,98.58,2,63,USD
SUP-LOC-01_B2B-9963EA1D,SUP-LOC-01,B2B-9963EA1D,133.03,2,48,USD
SUP-LOC-02_B2B-9963EA1D,SUP-LOC-02,B2B-9963EA1D,133.03,2,48,USD
SUP-NAT-01_B2B-9963EA1D,SUP-NAT-01,B2B-9963EA1D,140.56,2,48,USD
SUP-NAT-01_B2B-99830607,SUP-NAT-01,B2B-99830607,640.64,1,24,USD
SUP-NAT-02_B2B-99830607,SUP-NAT-02,B2B-99830607,640.64,1,24,USD
